id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4331342,The GV Inn ,3125564,Timothy,,78704,30.23787093473509,-97.76961965086923,Private room,115,1,0,,,1,365
5477417,"A Smart, Cozy Condo off South Lamar",28002922,Max,,78704,30.240532306391103,-97.78160480333031,Entire home/apt,140,1,3,2015-10-13,1.18,2,365
9134741,High-end and Down-home,36072734,Dalton,,78704,30.243778048530217,-97.7816780929381,Entire home/apt,170,1,0,,,1,360
6432625,Charming 1/1 for ACL,21458228,Casey,,78704,30.238411069842464,-97.78641478148946,Entire home/apt,280,2,0,,,1,363
5375637,Cute 2BD Condo South of Downtown,7197569,Holly,,78704,30.234099411431174,-97.78542727652854,Entire home/apt,155,2,5,2015-10-12,0.66,1,357
5590809,Remodeled SOCO Apt for SXSW!,28986306,Taryn,,78704,30.254996109687028,-97.74735934525225,Entire home/apt,450,2,0,,,1,0
8186947,South Lamar Apt Close to Zilker,21261259,Keenan,,78704,30.23304522088107,-97.7874296123327,Entire home/apt,350,1,0,,,1,40
3090769,"1BR Boutique Studio, Historical",4641823,Erica,,78704,30.25082515220095,-97.76431137374689,Entire home/apt,150,2,17,2015-08-24,1.00,7,354
704789,Modern Townhouse in Coveted 78704,3620758,Stephen,,78704,30.232208496911255,-97.78395496828308,Private room,63,2,93,2015-06-14,2.48,1,0
8088726,Full Size Bunk Beds in Zilker Park!,935407,Carrie,,78704,30.25908409836615,-97.76424113099002,Private room,99,1,2,2015-10-06,1.71,14,32
1688821,"Chic, Luxury One Bedroom",2189681,Amy,,78704,30.25659686553456,-97.74650898503131,Entire home/apt,245,1,25,2015-11-02,0.98,1,331
4189435,South Lamar Apartment ,21734634,Ashley,,78704,30.238254004588597,-97.7865679320542,Entire home/apt,199,1,0,,,1,365
8613434,Charming Studio in heart of SOCO,45312111,Anna,,78704,30.245375563005688,-97.75377811057811,Entire home/apt,125,2,0,,,1,14
2349815,Travis Heights Bedroom,7052573,Jeff,,78704,30.23685073455642,-97.74708343474585,Private room,180,3,0,,,2,365
4163228,Contemporary & Quaint in SOCO,18570509,Sarah,,78704,30.239748810104132,-97.75873865670502,Entire home/apt,125,1,24,2015-10-13,1.85,1,363
4125200,"Spacious, Private 78704 Location ",19038155,Charles,,78704,30.2438469424979,-97.75858527601761,Entire home/apt,600,3,1,2015-03-16,0.13,1,365
8170048,SOCO Garden Bungalow,39525997,Michele & Alex,,78704,30.239507934378125,-97.75874557641231,Entire home/apt,99,2,11,2015-11-02,5.24,2,341
1688554,Light Healing Space Available ACL,8923789,Simel,,78704,30.24926704277397,-97.77288293357931,Private room,310,1,0,,,1,365
7670695,Garden Villa Private Suite,20438315,Luke,,78704,30.23315639495591,-97.77313715513381,Entire home/apt,50,1,21,2015-10-30,6.56,1,338
1422204,Log Cabin in the heart of 78704,2204100,Leeann,,78704,30.233157615918156,-97.76904921342452,Entire home/apt,100,2,6,2015-10-12,1.43,1,364
2363682,Bouldin Creek Bungalow-78704,9274686,Melody,,78704,30.242939178782425,-97.76218892541061,Entire home/apt,100,2,17,2015-10-12,0.83,1,133
166561,SOCO ItZ bitZ Bungalow ,347068,Sovay,,78704,30.24153578251124,-97.76121073476301,Entire home/apt,79,2,218,2015-10-17,4.15,2,227
4121762,South Austin (2/1) - Clean & Comfy,4893298,Mary,,78704,30.240069528181785,-97.7663409674061,Entire home/apt,115,2,40,2015-10-22,3.00,8,302
4243259,Walk to Zylker,22019179,Neil,,78704,30.262078463102906,-97.75742220939517,Private room,700,1,0,,,1,365
8088337,Comfortable bed in modern house,935407,Carrie,,78704,30.259748954504538,-97.76362516518331,Private room,150,1,4,2015-09-14,1.71,14,34
5519994,Zen Retreat in the Heart of Austin,12762942,Valerie,,78704,30.232288295465725,-97.76915483978318,Entire home/apt,350,2,2,2015-09-30,0.98,2,365
3678098,Luxury 2 BR  - minutes to downtown ,1466043,Robert,,78704,30.2358804552835,-97.7694288204592,Entire home/apt,290,2,0,,,1,364
3125271,Spacious Apt. on S. Lamar,2719428,Kaleigh,,78704,30.240130500256438,-97.78646747025452,Entire home/apt,250,2,1,2015-10-05,0.88,1,17
8452150,Clean & Stylish Modern Home in SOCO,14970982,Bowman,,78704,30.233889734204375,-97.75894563368128,Entire home/apt,1000,3,0,,,1,262
78884,Beautiful Cozy Zilker Park  Condo ,424158,Lynne,,78704,30.260877343037453,-97.77437659757194,Entire home/apt,179,2,40,2015-10-13,0.71,1,362
2197242,Modern 3BR/3BA house Bouldin Creek,11207315,Avery,,78704,30.244060857683376,-97.75952940538232,Entire home/apt,1200,4,0,,,1,365
2030700,Cute Room in South Austin Bungalow!,1822593,Alexa,,78704,30.231033357401024,-97.78260508876396,Private room,82,1,34,2015-10-18,1.47,2,279
5446094,Walter White's Hideaway,28248246,Aaron,,78704,30.244362388489265,-97.77591426866246,Entire home/apt,700,1,0,,,1,230
7844028,Bouldin Creek neighborhood 1 bdroom,41333468,John,,78704,30.24458821412614,-97.76546447202901,Private room,45,1,18,2015-10-30,6.59,1,353
714922,South Central Treetop Guesthouse!!!,3295530,Susan,,78704,30.241517912671156,-97.76464618751305,Entire home/apt,250,2,56,2015-10-18,1.54,1,363
5277439,2BR/2BA Captivating SoCo Condo,4641823,,,78704,30.240317701854092,-97.7516002541516,Entire home/apt,199,30,2,2015-06-20,0.41,7,239
916328,SXSW Duplex minutes to Downtown!,1862183,Kindal,,78704,30.23936371566032,-97.78138824787844,Entire home/apt,350,5,0,,,1,365
9013018,Best location in Austin! #217,45528944,Elizabeth,,78704,30.2461220574267,-97.74391720411617,Entire home/apt,150,1,0,,,11,364
8172768,Modern Retreat. 5 mins to downtown!,2276774,David,,78704,30.25666636269068,-97.78724491177252,Entire home/apt,295,2,0,,,2,347
9007809,Beautiful Modern Townhome,7010811,S,,78704,30.229477474202994,-97.76460877880181,Entire home/apt,700,1,0,,,1,24
5641633,Condo for SXSW at Downtown,29122242,Marco,,78704,30.241111612019,-97.75731045492279,Entire home/apt,200,1,0,,,2,214
8170039,ACL Home in the HEART of Austin,39525997,Michele & Alex,,78704,30.23886464556915,-97.75933351844297,Entire home/apt,275,3,1,2015-10-06,0.91,2,0
2977241,Cozy 2BD in 78704 for SXSW,7449678,Emily,,78704,30.241356342180744,-97.78175090546638,Entire home/apt,120,2,4,2015-03-18,0.22,1,336
4516994,Huge South Congress Luxury 1BR APT,6058112,Jes,,78704,30.237753680809856,-97.75741017528064,Entire home/apt,115,2,5,2015-04-12,0.44,1,45
878711,Austin Heights 78704,4643449,John,,78704,30.25729810347148,-97.76007279176554,Entire home/apt,300,2,6,2015-10-13,0.24,1,250
5568589,Modern home in the heart of Zilker,28767982,Sandy,,78704,30.252600594779103,-97.77947187557933,Entire home/apt,1250,4,0,,,1,217
687469,Cozy South Austin house w/ yard,3508717,Ian,,78704,30.23440396519424,-97.77848405871381,Entire home/apt,400,3,0,,,1,365
8017319,less 5 miles to everything you need,7079568,Ruan,,78704,30.236597512214214,-97.7915840316571,Entire home/apt,130,1,2,2015-10-11,0.94,1,45
7662548,Charming & Classy APT in Austin,40220677,Luca,,78704,30.250643817684953,-97.77439705634605,Entire home/apt,85,2,18,2015-11-03,5.74,1,16
4194649,SoCo 2/2 w Pool and Rooftop Deck ,20940666,Martin,,78704,30.23895690870838,-97.76054941839199,Entire home/apt,500,2,5,2015-11-02,0.68,1,323
3812057,SoCo / Near Downtown - 4 Bedrooms,4893298,Mary,,78704,30.239809700410355,-97.76466043261797,Entire home/apt,225,2,28,2015-10-13,2.03,8,296
5848344,Zilker : Walkable / Modern (2/1),4893298,Mary,,78704,30.253108804312106,-97.7665960614829,Entire home/apt,145,3,20,2015-10-19,3.33,8,296
1716310,4 Story Townhome w/ Rooftop Terrace,9049821,Stephanie,,78704,30.238518154587336,-97.75937219867562,Entire home/apt,450,1,0,,,1,278
4511259,"Quiet, Walkable 2bd Apt w/ backyard",21412692,Jason,,78704,30.254023230421744,-97.76599592094006,Entire home/apt,119,1,80,2015-11-04,6.59,4,330
6291496,1BD Apt in S. Austin ACL Weekend 1,32710777,Allie,,78704,30.25437305412447,-97.76157935443693,Entire home/apt,250,2,0,,,1,159
4557852,Immaculate bungalow in prime 78704,851716,Tom,,78704,30.24227411650344,-97.76602457066892,Entire home/apt,105,2,38,2015-10-31,4.06,1,297
4304606,ACL Weekend 2: Great Townhouse in South Austin,9106106,Katie,,78704,30.231128317861128,-97.77202859010448,Entire home/apt,250,2,0,,,1,363
3898107,"Austin ""Weird"" Bungalow",20040184,Alexander,,78704,30.237323056202865,-97.76790266247026,Entire home/apt,109,1,64,2015-10-19,4.35,1,324
8446566,Luxury Apartment on South Lamar,44471068,Gavin,,78704,30.25204446100244,-97.76526512954938,Entire home/apt,95,1,6,2015-10-24,5.62,1,266
8606198,SOLA Neighborhood. 15 min to COTA,12042888,Sourab,,78704,30.248468570837847,-97.77478770752116,Entire home/apt,175,1,1,2015-10-03,0.81,1,365
8084479,3BR Airy & Open Austin House,31148752,Bo,,78704,30.234857061912816,-97.76945124868452,Entire home/apt,569,1,0,,,2,355
3959496,3BR Distinct South Austin House,4641823,Erica,,78704,30.24198636902508,-97.76161944855207,Entire home/apt,150,2,10,2015-09-28,0.75,7,364
8985401,Modern 3 Bdrm Condo off S 1st,36454488,Ryan,,78704,30.238623574866846,-97.76563762297565,Entire home/apt,750,1,0,,,1,365
1484462,Private and Sunny Zilker Cottage,7857883,Steve,,78704,30.25230642980043,-97.77757215406925,Entire home/apt,83,2,98,2015-11-04,4.29,1,173
8680984,3 Miles from ACL | X from Torchy's!,19140627,Marcie,,78704,30.23482346076872,-97.76821613936566,Entire home/apt,250,1,0,,,1,10
357529,Zilker Home close to everything,1808807,Renee,,78704,30.25520389939593,-97.76862036143612,Entire home/apt,199,3,38,2015-11-01,0.86,1,353
5257255, South Congress 2br 2ba for SXSW,5545467,Chris,,78704,30.243536050114894,-97.75201676100566,Entire home/apt,650,1,0,,,1,250
4037342,Charming Zilker Bungalow,4587120,Rick,,78704,30.255571869334336,-97.76999857193789,Entire home/apt,139,2,19,2015-10-26,2.22,2,349
1530739,Chic Austin Apt - Walk Everywhere!,1891696,Anna,,78704,30.256129660465614,-97.74756635754116,Entire home/apt,500,1,1,2014-03-12,0.05,1,365
4196178,Perfect Place to Stay for ACL-2 mi.,13035711,Stephanie,,78704,30.243375690369774,-97.77746486075031,Private room,95,1,3,2015-10-12,0.38,2,309
8365492,Modern Townhome Near Downtown,44001852,Heather,,78704,30.253878242165992,-97.7692333096331,Entire home/apt,495,2,0,,,1,30
5618591,SXSW 1BR apt 2 blocks to downtown!,28528614,Jordan,,78704,30.255486932054993,-97.74878129383843,Entire home/apt,299,1,0,,,2,216
528338,Suite Spot (Zilker),2595932,Amber,,78704,30.26179078321589,-97.7604224574011,Entire home/apt,75,2,188,2015-10-27,4.55,1,75
179885,Hip Two Bedroom Home in 78704 ,861520,Ray,,78704,30.23907830360042,-97.77181501643342,Entire home/apt,700,3,3,2014-03-12,0.06,1,365
5630122,A skip to everything SXSW 2015!,22484650,Nicole,,78704,30.244307073825002,-97.75299584385046,Entire home/apt,200,1,0,,,1,215
4174762,1930's Vintage Bungalow off SoCo,15782486,Top Trip Rentals,,78704,30.24328506372108,-97.75272280977805,Entire home/apt,173,1,16,2015-09-25,1.21,8,328
5143428,Modern downtown loft.,26496680,Neil,,78704,30.262415406861777,-97.76150086128757,Entire home/apt,157,1,15,2015-11-04,1.74,2,302
911955,Zilker House - Beautiful and Modern,4893298,Mary,,78704,30.251625377045034,-97.76862209511137,Entire home/apt,129,2,84,2015-10-22,2.54,8,258
4636272,2/2.5 Modern Condo near Downtown,3630394,Jason,,78704,30.242768499078394,-97.7647859685744,Entire home/apt,450,2,2,2015-05-30,0.25,1,362
668239,Sparrow House- Sunny 78704 Bungalow,3382193,Ayn & Sebastian,,78704,30.245400816416367,-97.765907389778,Entire home/apt,249,3,26,2015-10-24,0.80,1,346
4856999,Cozy ACL Zilker / SoLa Hideaway,6221656,Matt,,78704,30.250399666456325,-97.78251214257138,Entire home/apt,600,3,1,2015-10-06,0.91,1,297
6792049,Quiet place ~3 miles from downtown,35483266,Mark,,78704,30.24930291682233,-97.77390338979953,Shared room,40,1,5,2015-10-12,1.53,1,364
7707469,"Central Austin, Walk to Zilker Park",3380194,Sarah,,78704,30.260541209777575,-97.77891831419645,Entire home/apt,500,1,1,2015-10-05,0.88,1,361
5820783,Downtown-area Austin-cool Airstream,5150771,Adam,,78704,30.259890989108293,-97.76139041070459,Entire home/apt,114,2,32,2015-10-19,4.40,3,280
6310552,"Gorgeous, Trendy, HEART of Austin!",1652877,Wes,,78704,30.2574864761193,-97.76072483332636,Entire home/apt,120,2,14,2015-10-19,2.41,1,79
3991678,2BR/2BA Perfectly Located ATX Home,4641823,Erica,,78704,30.259769429752662,-97.77087471290352,Entire home/apt,400,2,8,2015-09-28,0.78,7,356
1703216,Modern Treehouse in Zilker/S Austin,1232812,Brian And Meredith,,78704,30.256100873711784,-97.76680625073973,Entire home/apt,175,3,66,2015-10-26,2.67,1,348
8573094,Luxury studio in South Austin,45120626,Jeff,,78704,30.239623636423406,-97.75941490484368,Entire home/apt,105,2,1,2015-10-06,0.88,1,100
78898,South Austin studio guest house,424128,Jaime,,78704,30.251428559853764,-97.77177421396576,Entire home/apt,90,2,92,2015-11-02,1.63,1,41
2367036,Austin bedroom & PRIVATE bathroom!,5133714,Veronica,,78704,30.22962241090333,-97.74506200284006,Private room,100,2,16,2014-10-13,0.76,1,310
1721982,Cozy Studio in South Austin 78704,9077614,Lauren,,78704,30.239579449308224,-97.75721277185032,Entire home/apt,119,1,44,2015-10-11,2.69,1,165
959630,"Modern, Spacious Zilker apartment",5215945,John And Melissa,,78704,30.254470828071202,-97.76802565005349,Entire home/apt,150,3,63,2015-10-27,2.03,1,334
731013,Private Guest House Heart of Zilker,3803117,Ana,,78704,30.253886294985218,-97.77194575320404,Entire home/apt,150,1,57,2015-10-29,1.76,2,328
8342549,2 Bed 1 Bath Close to Zilker / SoCo,43972678,Lauren & Chris,,78704,30.235676335905275,-97.75012337143211,Private room,250,1,0,,,2,30
755576,"Modern, Clean, & Spacious House",1717725,Palak,,78704,30.23790622880352,-97.76826912492751,Entire home/apt,750,2,5,2015-03-23,0.16,1,31
2468321,Condo for SXSW - S. 1st/S. Congress,4497682,Sergio,,78704,30.23840079160655,-97.75931985886005,Entire home/apt,500,1,0,,,1,365
8191755,Cozy vintage style room B near SOCO,2634848,Tyler,,78704,30.23103309693515,-97.74660910915156,Private room,48,3,0,,,2,57
5298758,Great Location - S. Austin Home,1336238,Melisa,,78704,30.240306188933847,-97.75720630883959,Entire home/apt,600,2,0,,,1,245
2495153,The Annex - Zilker Neighborhood ,12544367,Jeff And Cindy,,78704,30.250153477933925,-97.76971791425579,Entire home/apt,125,2,45,2015-10-28,2.24,1,347
2832087,2/1 with awesome patio near Zilker,579290,Jay,,78704,30.24447508540195,-97.78602338653691,Entire home/apt,187,2,3,2015-10-01,0.79,17,319
5210599,Austin condo for ACL!,12379208,Jared,,78704,30.239638365770478,-97.76768003193064,Entire home/apt,250,1,0,,,1,363
79335,2BR Modern Zilker Duplex - Unit A,427211,Renee,,78704,30.25481444938141,-97.77059404353166,Entire home/apt,299,2,28,2015-10-25,0.49,2,335
964158,SXSW House Available! 3br 1 Bath.,5255207,Daniel,,78704,30.238892781649305,-97.76947502754501,Entire home/apt,575,4,0,,,1,365
729337,Two Bedroom Two Miles from ACL,3788833,Alison,,78704,30.237566782272744,-97.79063737492012,Entire home/apt,500,1,0,,,1,365
776859,Downtown WOW Condo EVERYTHING FREE,1739801,Terrance,,78704,30.242046940047587,-97.7568698623946,Entire home/apt,199,1,90,2015-10-17,2.78,10,344
8771198,Urban Loft in Hip Soco Area,80184,Brooke,,78704,30.234833033871027,-97.76457448397818,Entire home/apt,229,1,0,,,1,363
8616234,Modern 1BDR Apt for Austin Getaway,45326180,Enrique,,78704,30.25325135523487,-97.76513145380596,Entire home/apt,150,1,5,2015-11-07,4.29,1,363
5649699,Cute South Austin Crash Pad!,18524564,Mandy,,78704,30.231426887617804,-97.766563513672,Entire home/apt,30,1,0,,,1,213
5293137,S.Lamar Vintage Cottage.,27412144,Kayla,,78704,30.24425143086001,-97.77208897725455,Entire home/apt,250,1,12,2015-08-16,1.52,3,364
1519279,Modern home with a view.,8109076,Tom,,78704,30.235253225731427,-97.76524710644479,Entire home/apt,239,2,10,2015-11-02,0.39,1,343
2123078,Spacious-Minutes to Downtown!,10824214,Dominique,,78704,30.24857129039102,-97.77202845745845,Entire home/apt,215,2,6,2015-10-12,1.02,1,257
5346714,Fantastic place to stay in Austin!,37329,Jill,,78704,30.244260247993797,-97.7771297879488,Entire home/apt,550,2,9,2015-10-12,1.14,6,296
5354062,SoCo Bungalow Amazing Outdoor Deck!,426616,Zach,,78704,30.224716951756356,-97.7655060987615,Entire home/apt,194,2,4,2015-10-27,0.96,1,352
1673168,New! Chic Urban Homestead - Central,1488733,Brooke,,78704,30.238364354323267,-97.7623846359713,Entire home/apt,256,2,15,2015-07-27,1.11,17,312
660425,The Casita on Hether St,3333277,Gisela,,78704,30.251182740599056,-97.77233758495099,Entire home/apt,125,2,68,2015-10-13,1.82,1,344
617239,"78704, 3 BR home 2 mi from downtown",3059613,Lori,,78704,30.23618374785958,-97.7673139719308,Entire home/apt,725,2,13,2015-10-05,0.35,1,178
5618324,SXSW DOWNTOWN Condo for March ,29122242,Marco,,78704,30.241102280503007,-97.75872101801231,Entire home/apt,200,1,0,,,2,216
4983068,Modern & Spacious SoFi/SoLa Austin,4393269,Cara,,78704,30.238789555116043,-97.76629740712742,Entire home/apt,300,2,1,2015-10-13,1,1,289
5337747,"S Lamar Condo, Minutes to Downtown",27663162,Eli,,78704,30.24133717458473,-97.78263615178967,Entire home/apt,325,3,0,,,1,242
5616151,South Austin - S 1st & Oltorf,2792406,Bonnie,,78704,30.241469335200225,-97.7642598697482,Entire home/apt,125,1,0,,,1,189
8563035,South Lamar Apartment for ACL!,26133538,Jessica D,,78704,30.242875189707284,-97.78152958940538,Entire home/apt,300,2,0,,,1,365
8542666,Spacious 3bdr. 2 bath on SoCo,9110961,John,,78704,30.25229362872558,-97.74759748163396,Entire home/apt,500,1,0,,,1,96
3343508,*ACL Dream* - Large S. Lamar Apt.,6413778,Rachel,,78704,30.23977924639393,-97.78431281824882,Entire home/apt,180,2,3,2015-10-19,0.54,1,89
5848386, Hidden Austin Oasis,5159144,Struan,,78704,30.265833976102815,-97.76182826073486,Private room,70,1,1,2015-11-01,1,1,354
2198261,Stunning ATX pool / pad / patio.,3819443,Blaine,,78704,30.228167726184658,-97.76573074954642,Entire home/apt,620,3,1,2014-03-17,0.05,1,365
1612438,South Congress Dream/Sleeps 4,8584307,Nellie,,78704,30.251623209817648,-97.75016630766177,Entire home/apt,345,1,10,2015-10-13,0.43,1,355
5571528,"South Austin, 1.5 mi from Downtown",25184902,Maria,,78704,30.23434866245836,-97.74984945402635,Private room,175,1,0,,,2,365
4294094,Nice 1BR/1B apt. 1.4 miles from ACL,22290763,Jacob,,78704,30.248265078722447,-97.7721177130021,Entire home/apt,400,1,0,,,1,365
5489128,"2 BR South Lamar, great for SXSW!",28461875,Matt,,78704,30.231974000045327,-97.77714337265252,Entire home/apt,190,1,0,,,1,227
4226143,Beautiful home near zilker,6409434,Matthew,,78704,30.24575305890507,-97.76073574003348,Private room,200,1,0,,,1,365
2339860,Cute Cottage Minutes from Downtown,11951537,Jill,,78704,30.231756693385474,-97.76542365428278,Entire home/apt,200,1,0,,,1,365
8531713,Trendy little townhouse next to DT,37142796,Michele,,78704,30.242264774744473,-97.78323716396073,Entire home/apt,150,2,1,2015-10-12,1,1,309
4217792,Entire Apt ON Town Lake for F1,21890477,Jd,,78704,30.265207981076912,-97.76285292711177,Entire home/apt,499,2,5,2015-10-12,0.38,2,0
120230,Darling Condo Near Zilker Park,360967,Lisa,,78704,30.252323478233453,-97.77230886213879,Entire home/apt,110,2,98,2015-10-19,1.90,1,340
8031271,Barton Springs Luxury Apartment,42400562,Alan,,78704,30.264765420045112,-97.76447542707218,Entire home/apt,200,1,0,,,1,177
959270,Gorgeous Guest House in Zilker,5220633,Esteban,,78704,30.25731466079337,-97.77300475363496,Entire home/apt,79,2,87,2015-11-02,2.70,1,356
4037161,The Barton Blvd. House,746286,Isabel,,78704,30.263983845383795,-97.76448130727915,Entire home/apt,350,2,4,2015-06-30,0.39,2,13
271052,Clean & Comfy South Austin Condo!,1418696,Trent,,78704,30.253085253818607,-97.77375402681007,Entire home/apt,350,3,11,2015-10-13,0.25,1,365
