entity_id,reldesc,reltype,relatedEntityId
33342,Graduate,Education,101883
33342,Graduate,Education,101890
33342,Graduate,Education,101891
33342,Graduate,Education,101893
33342,Graduate,Education,101894
33342,Graduate,Education,123632
33342,Graduate,Education,64629
33342,Graduate,Education,38556
33342,Graduate,Education,223217
33342,"Board of Dean's Advisors",Position,15122
33342,Graduate,Education,222666
33342,Graduate,Education,161969
33342,Graduate,Education,227668
33342,Graduate,Education,84464
33342,Graduate,Education,96420
33342,Graduate,Education,71656
33342,Graduate,Education,89914
33342,Graduate,Education,232556
33342,Graduate,Education,6860
33342,Graduate,Education,73992
33342,Graduate,Education,233846
33342,Graduate,Education,77825
33342,Graduate,Education,234651
33342,Graduate,Education,121736
33342,Graduate,Education,243323
33342,Graduate,Education,172443
33342,Graduate,Education,49918
33342,Graduate,Education,246285
33342,Graduate,Education,246325
33342,Graduate,Education,71522
33342,Graduate,Education,199888
33342,Graduate,Education,154759
33342,Graduate,Education,252468
33342,Graduate,Education,51665
33342,Graduate,Education,254248
33541,Fellow,Position,33385
33541,"Professor and Senior Fellow",Position,33419
33541,Fellow,Position,33418
33541,"Honorary Fellow",Position,7817
33541,"Chairman of the Board",Position,38482
33541,"Member, Board of Overseers",Position,6025
33541,"Media Fellow",Position,74243
33541,NULL,Position,76042
33541,NULL,Position,76043
33541,NULL,Position,76044
33541,NULL,Position,76045
33541,NULL,Position,76046
33541,NULL,Position,76047
33541,NULL,Position,76048
33541,NULL,Position,74081
33541,NULL,Position,76049
33541,NULL,Position,76050
33541,NULL,Position,5180
33541,NULL,Position,76051
33541,NULL,Position,66645
33541,NULL,Position,7533
33541,NULL,Position,15012
33541,NULL,Position,76052
33541,NULL,Position,76053
33541,NULL,Position,76054
33541,NULL,Position,76055
33541,NULL,Position,76056
33541,NULL,Position,76057
33541,NULL,Position,49919
33541,NULL,Position,10975
33541,NULL,Position,6159
33541,NULL,Position,76058
33541,NULL,Position,76059
33541,NULL,Position,76060
33541,NULL,Position,76061
33541,NULL,Position,76062
33541,NULL,Position,76063
33541,NULL,Position,76064
33541,NULL,Position,1148
33541,NULL,Position,42163
33541,NULL,Position,76065
33541,NULL,Position,76066
33541,NULL,Position,69219
33541,NULL,Position,76067
33541,NULL,Position,76068
33541,NULL,Position,76069
33541,NULL,Position,76070
33541,NULL,Position,37263
33541,NULL,Position,76071
33541,NULL,Position,76072
33541,NULL,Position,76073
33541,NULL,Position,76074
33541,NULL,Position,76075
33541,NULL,Position,222275
33541,NULL,Position,76076
33541,NULL,Position,76077
33541,NULL,Position,2169
33541,NULL,Position,76078
33541,NULL,Position,47400
33541,NULL,Position,76079
33541,NULL,Position,76080
33541,NULL,Position,76096
33541,NULL,Position,76097
33541,NULL,Position,76098
33541,NULL,Position,76099
33541,NULL,Position,76100
33541,NULL,Position,76101
33541,NULL,Position,76102
33541,NULL,Position,68598
33541,NULL,Position,102947
33541,NULL,Position,76103
33541,NULL,Position,76104
33541,NULL,Position,76105
33541,NULL,Position,76106
33541,NULL,Position,76107
33541,NULL,Position,5191
33541,NULL,Position,76108
33541,NULL,Position,76109
33541,NULL,Position,76115
33541,NULL,Position,76116
33541,NULL,Position,76117
33541,NULL,Position,76118
33541,NULL,Position,76119
33541,NULL,Position,76120
33541,NULL,Position,68675
33541,NULL,Position,76121
33541,NULL,Position,76122
33541,NULL,Position,76123
33541,NULL,Position,76124
33541,NULL,Position,76125
33541,NULL,Position,76126
33541,NULL,Position,76127
33541,NULL,Position,68633
33541,NULL,Position,76128
33541,NULL,Position,76129
33541,NULL,Position,76130
33541,NULL,Position,76131
33541,NULL,Position,7336
33541,NULL,Position,51054
33541,NULL,Position,9801
33541,NULL,Position,35647
33541,NULL,Position,9545
33541,NULL,Position,76141
33541,NULL,Position,76142
33541,NULL,Position,3291
33541,NULL,Position,76143
33541,NULL,Position,74250
33541,NULL,Position,15122
33541,NULL,Position,76144
33541,NULL,Position,15381
33541,NULL,Position,76145
33541,NULL,Position,15241
33541,NULL,Position,76146
33541,NULL,Position,33797
33541,NULL,Position,76147
33541,NULL,Position,76148
33541,NULL,Position,1741
33541,NULL,Position,50243
33541,NULL,Position,2692
33541,NULL,Position,76149
33541,NULL,Position,76150
33541,NULL,Position,76151
33541,NULL,Position,50244
33541,NULL,Position,76152
33541,NULL,Position,76153
33541,NULL,Position,76154
33541,NULL,Position,76155
33541,NULL,Position,5327
33541,NULL,Position,76156
33541,NULL,Position,75488
33541,NULL,Position,76157
33541,NULL,Position,76158
33541,NULL,Position,76159
33541,NULL,Position,76160
33541,NULL,Position,76161
33541,NULL,Position,76162
33541,NULL,Position,76163
33541,NULL,Position,76164
33541,NULL,Position,76165
33541,NULL,Position,76166
33541,NULL,Position,76167
33541,NULL,Position,76168
33541,"senior fellow",Position,89092
33541,Grant,Donation,76472
33541,Grant,Donation,41919
33541,"distinguished visiting fellow",Position,49305
33541,"Senior Fellow",Position,79424
33541,"Distinguished Fellow",Position,119748
33541,"Visiting Scholar ",Position,34932
33541,"Visiting Fellow",Position,37798
33541,Overseer,Position,15408
33541,Overseer,Position,142975
33541,"Arch W. Shaw National Fellow",Position,137546
33541,"Senior Fellow",Position,143024
33541,"Media Fellow",Position,143130
33541,"Research Fellow",Position,143612
33541,NULL,Position,145083
33541,"Senior Fellow",Position,51021
33541,"Senior Fellow",Position,51004
33541,"Member, Arctic Security Working Group",Position,157108
33541,"Senior Fellow",Position,72301
33541,"Senior Fellow",Position,168667
33541,"Member, Board of Overseers",Position,37817
33541,"Senior Fellow",Position,33581
33541,"Senior Fellow",Position,131600
33541,"Research Fellow",Position,131158
33541,"Member, Board of Overseers",Position,208634
33541,"Research fellow ",Position,209574
33541,"T.M. Friedman Professor of Economics and Senior Fellow",Position,1042
33541,"Research Fellow",Position,140953
33541,"Member, Board of Overseers",Position,250867
33541,"Member, Board of Overseers",Position,40034
33541,"Member, Board of Overseers",Position,49511
33541,"Member, Board of Overseers",Position,250868
33541,"Member, Board of Overseers",Position,250869
33541,"Member, Board of Overseers",Position,42181
33541,"Member, Board of Overseers",Position,250870
33541,"Member, Board of Overseers",Position,51396
33541,"Member, Board of Overseers",Position,250871
33541,"Member, Board of Overseers",Position,67925
33541,"Member, Board of Overseers",Position,34714
33541,"Member, Board of Overseers",Position,250872
33541,"Member, Board of Overseers",Position,250873
33541,"Member, Board of Overseers",Position,250874
33541,"Member, Board of Overseers",Position,7816
33541,"Member, Board of Overseers",Position,250875
33541,"Member, Board of Overseers",Position,250876
33541,"Member, Board of Overseers",Position,250877
33541,"Member, Board of Overseers",Position,250878
33541,"Member, Board of Overseers",Position,250879
33541,"Member, Board of Overseers",Position,250880
33541,"Member, Board of Overseers",Position,250881
33541,"Member, Board of Overseers",Position,46808
33541,"Member, Board of Overseers",Position,41447
33541,"Member, Board of Overseers",Position,250882
33541,"Member, Board of Overseers",Position,250883
33541,"Member, Board of Overseers",Position,71557
33541,"Member, Board of Overseers",Position,250884
33541,"Member, Board of Overseers",Position,250885
33541,"Member, Board of Overseers",Position,68595
33541,"Member, Board of Overseers",Position,250886
33541,"Member, Board of Overseers",Position,216612
33541,"Member, Board of Overseers",Position,250887
33541,"Member, Board of Overseers",Position,250888
33541,"Member, Board of Overseers",Position,250889
33541,"Member, Board of Overseers",Position,7787
33541,"Member, Board of Overseers",Position,222662
33541,"Member, Board of Overseers",Position,250890
33541,"Member, Board of Overseers",Position,250891
33541,"Member, Board of Overseers",Position,250892
33541,"Member, Board of Overseers",Position,250893
33541,"Member, Board of Overseers",Position,250894
33541,"Member, Board of Overseers",Position,250895
33541,"Member, Board of Overseers",Position,250896
33541,"Member, Board of Overseers",Position,250897
33541,"Member, Board of Overseers",Position,250898
33541,"Member, Board of Overseers",Position,250899
33541,"Member, Board of Overseers",Position,2926
33541,"Member, Board of Overseers",Position,250900
33541,"Member, Board of Overseers",Position,68602
33541,"Member, Board of Overseers",Position,250901
33541,"Member, Board of Overseers",Position,250902
33541,"Member, Board of Overseers",Position,250903
33541,"Member, Board of Overseers",Position,136509
33541,"Member, Board of Overseers",Position,250904
33541,"Member, Board of Overseers",Position,76948
33541,"Member, Board of Overseers",Position,6738
33541,"Member, Board of Overseers",Position,250905
33541,"Member, Board of Overseers",Position,124606
33541,"Member, Board of Overseers",Position,250906
33541,"Member, Board of Overseers",Position,6805
33541,"Member, Board of Overseers",Position,250907
33541,"Member, Board of Overseers",Position,250908
33541,"Member, Board of Overseers",Position,250911
33541,"Member, Board of Overseers",Position,250912
33541,"Kirsten Bedford Senior Fellow",Position,130993
33541,"Shepard Family Distinguished Visiting Fellow in Economics",Position,37554
33544,Director,Position,33385
33544,"SVP, Controller",Position,184856
33607,"Senior Advisor",Position,11868
33607,"Senior Advisor",Position,33631
33607,Trustee,Position,5180
33607,Trustee,Position,1100
33607,Trustee,Position,35006
33607,Trustee,Position,5843
33607,Trustee,Position,2010
33607,Trustee,Position,35008
33607,Trustee,Position,13995
33607,Trustee,Position,130911
33607,Trustee,Position,13704
33607,Trustee,Position,35013
33607,Trustee,Position,131686
33607,Trustee,Position,35016
33607,Trustee,Position,7814
33607,Trustee,Position,1971
33607,Trustee,Position,2304
33607,Trustee,Position,1061
33607,Trustee,Position,47376
33607,Trustee,Position,35018
33607,Trustee,Position,1395
33607,Trustee,Position,35020
33607,Trustee,Position,33569
33607,Trustee,Position,15174
33607,Trustee,Position,34950
33607,Trustee,Position,35023
33607,Trustee,Position,15122
33607,Trustee,Position,12307
33607,Trustee,Position,6600
33607,Trustee,Position,4963
33607,Trustee,Position,1045
33607,Trustee,Position,5304
33607,"President and CEO",Position,4796
33607,"Senior Associate, International Security Program",Position,33226
33607,"Senior Advisor",Position,33247
33607,"Board of Trustees",Position,15824
33607,"Senior Fellow, Latin American Studies",Position,40193
33607,"Chairman, Exectuive Committee",Position,43831
33607,"Senior Associate",Position,45476
33607,SVP,Position,68064
33607,"roundtable member",Position,38825
33607,"roundtable member",Position,76927
33607,"roundtable member",Position,15012
33607,"roundtable member",Position,76928
33607,"roundtable member",Position,76929
33607,"roundtable member",Position,1865
33607,"roundtable member",Position,76930
33607,"roundtable member",Position,76931
33607,"roundtable member",Position,76932
33607,"roundtable member",Position,76933
33607,"roundtable member",Position,76934
33607,"roundtable member",Position,69219
33607,"roundtable member",Position,12090
33607,"roundtable member",Position,15370
33607,"roundtable member",Position,60088
33607,"roundtable member",Position,76935
33607,"roundtable member",Position,68700
33607,"roundtable member",Position,76936
33607,"roundtable member",Position,18588
33607,"roundtable member",Position,1391
33607,"roundtable member",Position,66431
33607,"roundtable member",Position,3130
33607,"roundtable member",Position,76937
33607,"roundtable member",Position,76938
33607,"roundtable member",Position,76939
33607,"roundtable member",Position,25016
33607,"roundtable member",Position,44430
33607,"roundtable member",Position,51655
33607,"roundtable member",Position,76940
33607,"roundtable member",Position,76941
33607,"roundtable member",Position,49330
33607,"roundtable member",Position,1830
33607,"roundtable member",Position,76942
33607,"roundtable member",Position,98271
33607,"roundtable member",Position,76944
33607,"roundtable member",Position,7615
33607,"roundtable member",Position,47581
33607,"roundtable member",Position,76945
33607,"roundtable member",Position,11266
33607,"roundtable member",Position,7560
33607,"roundtable member",Position,76946
33607,"roundtable member",Position,14999
33607,"roundtable member",Position,76947
33607,"roundtable member",Position,2572
33607,"roundtable member",Position,76948
33607,"roundtable member",Position,76150
33607,"roundtable member",Position,1045
33607,"roundtable member",Position,76949
33607,"roundtable member",Position,76950
33607,"roundtable member",Position,21193
33607,"roundtable member",Position,8158
33607,"roundtable member",Position,74278
33607,"roundtable member",Position,2851
33607,"roundtable member",Position,40637
33607,"roundtable member",Position,1971
33607,"international councilor",Position,73870
33607,Trustee,Position,65714
33607,CEO,Position,65714
33607,Advisor,Position,79916
33607,Co-founder,Position,69215
33607,Grant,Donation,41919
33607,"Senior Associate",Position,90179
33607,"Deputy Director",Position,90180
33607,"member, board of advisors",Position,93199
33607,"Senior Adviser",Position,108398
33607,"Senior Advisor",Position,60038
33607,Donation,Donation,39
33607,Trustee,Position,1418
33607,Trustee,Position,95812
33607,Trustee,Position,40637
33607,Trustee,Position,78591
33607,Trustee,Position,130909
33607,Trustee,Position,15023
33607,Trustee,Position,49875
33607,Trustee,Position,155880
33607,Trustee,Position,130912
33607,Trustee,Position,33565
33607,Trustee,Position,130913
33607,Trustee,Position,1722
33607,Trustee,Position,81985
33607,Trustee,Position,66349
33607,Trustee,Position,130917
33607,"Advisory Board Member",Position,119819
33607,"Advisory Board Member",Position,20462
33607,"Advisory Board Member",Position,18350
33607,"Senior Associate",Position,130644
33607,"Harold Brown Chair in Defense Policy Studies",Position,81719
33607,NULL,Position,131290
33607,NULL,Position,131475
33607,"Arleigh A. Burke Chair in Strategy",Position,131571
33607,"Distinguished Senior Advisor",Position,11454
33607,chairman,Position,1054
33607,trustee,Position,75123
33607,"Senior Advisor ",Position,112365
33607,"Senior Associate",Position,87913
33607,"Senior Fellow and Director of Defense-Industrial Initiatives",Position,87913
33607,"Senior Fellow",Position,136775
33607,"Marine Corps Fellow",Position,108392
33607,Donation,Donation,151
33607,"Senior Advisor ",Position,17131
33607,"Director of the Human Rights and Security Initiative",Position,146378
33607,"Senior fellow, Energy and National Security Program",Position,149939
33607,consultant,Transaction,157123
33607,NULL,Position,25934
33607,NULL,Position,84333
33607,NULL,Position,2258
33607,NULL,Position,1014
33607,NULL,Position,82825
33607,NULL,Position,161974
33607,NULL,Position,1421
33607,NULL,Position,161975
33607,NULL,Position,161976
33607,"emeritus board member",Position,51261
33607,"Senior Fellow",Position,166905
33607,NULL,Position,33351
33607,"Senior Vice President and Director, Energy Program",Position,26591
33607,NULL,Donation,3
33607,Donation,Donation,2
33607,Donation,Donation,78
33607,Donation,Donation,67629
33607,"communications director",Position,191806
33607,"Adjunct Fellow",Position,15935
33607,"Senior Fellow",Position,79253
33607,"Senior Adviser, Energy and National Security Program",Position,162158
33607,"Senior Fellow",Position,20951
33607,"non-resident senior associate",Position,157106
33607,Donation,Donation,84382
33607,Donation,Donation,5
33607,Donation,Donation,84758
33607,Donation,Donation,45975
33607,Donation,Donation,168
33607,Donation,Donation,124
33607,Donation,Donation,37620
33607,Donation,Donation,222
33607,Donation,Donation,160
33607,Donation,Donation,878
33607,"Director & Senior Fellow, Energy & National Security Program",Position,157113
33607,Donation,Donation,43616
33607,Donation,Donation,877
33607,"Advisor; led CSIS's Homeland Security and Counterterrorism Program",Position,219743
33607,"SVP for Europe, Eurasia, and the Arctic",Position,224695
33607,"advisory board member",Position,58507
33607,"senior advisor",Position,119422
33607,"Political Analyst",Position,234141
33607,"Senior Advisor",Position,213101
33692,"Chief Operating Officer",Position,33691
33692,"Founder and CEO",Position,15362
33692,Director,Position,41945
33692,"VP of Global Communications, Marketing and Public Policy",Position,43464
33692,"Head of Platform",Position,43465
33692,"VP, General Counsel",Position,6089
33692,"vp of product",Position,72435
33692,"chief financial officer",Position,72436
33692,"vp of advertising and global operations",Position,72451
33692,"vp of human resources and recruiting",Position,72453
33692,"VP of technical operations",Position,72454
33692,"vp, global public policy",Position,34557
33692,"VP, us public policy; head of DC office",Position,80850
33692,"policy manager",Position,80851
33692,NULL,Position,83760
33692,"Vice President of Engineering",Position,92861
33692,Director,Position,1075
33692,Director,Position,1010
33692,Director,Position,7846
33692,Director,Position,1750
33692,Director,Position,15408
33692,Co-founder,Position,75113
33692,President,Position,67090
33692,"Facebook Employee #3",Position,75124
33692,"Early investor",Ownership,76402
33692,"vice president of product management",Position,42157
33692,"chief technology officer",Position,98249
33692,"special advisor",Position,42157
33692,Lobbyist,Position,33465
33692,"Institutional investor",Ownership,33693
33692,"Head of product for the Android operating system",Position,118502
33692,"Engineering Manager",Position,118503
33692,NULL,Position,117847
33692,"Chief Accounting Officer",Position,122781
33692,NULL,Position,186190
33692,"major shareholder",Ownership,122782
33692,"Chief Accounting Officer",Position,122783
33692,"major shareholder",Ownership,122784
33692,"major shareholder",Ownership,15362
33692,"VP Engineering",Position,122785
33692,"major shareholder",Ownership,75113
33692,"major shareholder",Ownership,75124
33692,"major shareholder",Ownership,122786
33692,"major shareholder",Ownership,15408
33692,"major shareholder",Ownership,67090
33692,investor,Ownership,138395
33692,"Manager Public Policy",Position,151533
33692,"Director of Engineering ",Position,156352
33692,investor,Ownership,36832
33692,"engineering manager for mobile platform",Position,164707
33692,"Chief Privacy Officer",Position,19363
33692,co-founder,Position,82138
33692,NULL,Hierarchy,98246
33692,NULL,Position,172868
33692,"Chief Financial Officer",Position,123439
33692,"Chief Product Officer",Position,191269
33692,"VP, Gen Counsel & Secretary",Position,191270
33692,Investor,Ownership,42288
33692,partner,Transaction,164578
33692,"Institutional investor",Ownership,246616
33692,"a digital advertising agency",Transaction,250124
33791,Chairperson,Position,1297
33791,Chairman,Position,1087
33791,"Vice Chairman",Position,1067
33791,"Vice Chairman",Position,145019
33791,"Chairman of Nominating Committee",Position,1826
33791,President,Position,34779
33791,"Executive Director",Position,34780
33791,"External Relations Director",Position,34781
33791,"Corporate Leadership Initiative Chair",Position,1150
33791,"Consumer Health and Retirement Initiative Chair",Position,1295
33791,"International Engagement Initiative Chair",Position,1271
33791,"Sustainable Growth Initiative Chair",Position,2277
33791,"Education, Innovation and the Workforce Initiative",Position,34782
33791,"At-Large Member",Position,2289
33791,"Chair of Education and Workforce subcommittee",Position,1045
33791,"At-Large Member",Position,34784
33791,Member,Membership,10783
33791,Member,Membership,34785
33791,Member,Membership,2060
33791,Member,Membership,34787
33791,Member,Membership,2217
33791,Member,Membership,4446
33791,Member,Membership,5642
33791,Member,Membership,3865
33791,Member,Membership,1171
33791,Member,Membership,2368
33791,Member,Membership,61356
33791,Member,Membership,1356
33791,Member,Membership,4953
33791,Member,Membership,2574
33791,Member,Membership,3048
33791,Member,Membership,4504
33791,Member,Membership,34796
33791,Member,Membership,6931
33791,Member,Membership,1412
33791,Member,Membership,5004
33791,Member,Membership,4757
33791,Member,Membership,5939
33791,Member,Membership,6308
33791,Member,Membership,15010
33791,Member,Membership,2570
33791,Member,Membership,34802
33791,Member,Membership,34804
33791,Member,Membership,7985
33791,Member,Membership,34807
33791,Member,Membership,34808
33791,Member,Membership,1066
33791,Member,Membership,34811
33791,Member,Membership,2971
33791,Member,Membership,1159
33791,Member,Membership,6807
33791,Member,Membership,1086
33791,Member,Membership,2657
33791,Member,Membership,9517
33791,Member,Membership,2466
33791,Member,Membership,4759
33791,Member,Membership,4482
33791,Member,Membership,3782
33791,Member,Membership,1115
33791,Member,Membership,34816
33791,Member,Membership,2760
33791,Member,Membership,2963
33791,Member,Membership,3300
33791,Member,Membership,3860
33791,Member,Membership,2284
33791,Member,Membership,2869
33791,Member,Membership,3709
33791,Member,Membership,34820
33791,Member,Membership,34821
33791,Member,Membership,2119
33791,Member,Membership,1865
33791,Member,Membership,2611
33791,Member,Membership,2832
33791,Member,Membership,2734
33791,Member,Membership,1124
33791,Member,Membership,3871
33791,Member,Membership,1810
33791,Member,Membership,8408
33791,Member,Membership,1209
33791,Member,Membership,34824
33791,Member,Membership,2447
33791,Member,Membership,49416
33791,Member,Membership,2459
33791,Member,Membership,1667
33791,Member,Membership,2108
33791,Member,Membership,2183
33791,Member,Membership,1201
33791,Member,Membership,34829
33791,Member,Membership,3362
33791,Member,Membership,7135
33791,Member,Membership,34831
33791,Member,Membership,2423
33791,Member,Membership,1253
33791,Member,Membership,1843
33791,Member,Membership,2473
33791,Member,Membership,1540
33791,Member,Membership,1736
33791,Member,Membership,1375
33791,Member,Membership,2062
33791,Member,Membership,4960
33791,Member,Membership,3361
33791,Member,Membership,4380
33791,Member,Membership,34840
33791,Member,Membership,34841
33791,Member,Membership,34843
33791,Member,Membership,34844
33791,Member,Membership,3086
33791,Member,Membership,3311
33791,Member,Membership,8863
33791,Member,Membership,1631
33791,Member,Membership,1781
33791,Member,Membership,4706
33791,Member,Membership,34845
33791,Member,Membership,4239
33791,Member,Membership,2210
33791,Member,Membership,3672
33791,Member,Membership,34846
33791,Member,Membership,6820
33791,Member,Membership,5817
33791,Member,Membership,34847
33791,Member,Membership,2822
33791,Member,Membership,14969
33791,Member,Membership,3868
33791,Member,Membership,34850
33791,Member,Membership,34852
33791,Member,Membership,3280
33791,Member,Membership,3535
33791,Member,Membership,2776
33791,Member,Membership,2047
33791,Member,Membership,6158
33791,Member,Membership,1549
33791,Member,Membership,47376
33791,Member,Membership,1152
33791,Member,Membership,1345
33791,Member,Membership,2422
33791,Member,Membership,10461
33791,Member,Membership,1119
33791,Member,Membership,11790
33791,Member,Membership,2411
33791,Member,Membership,3806
33791,Member,Membership,4612
33791,Member,Membership,61237
33791,Member,Membership,2256
33791,Member,Membership,3124
33791,Member,Membership,34862
33791,Member,Membership,1669
33791,Member,Membership,1443
33791,Member,Membership,1680
33791,Member,Membership,5887
33791,Member,Membership,33345
33791,Member,Membership,5095
33791,Member,Membership,3031
33791,Member,Membership,1725
33791,Member,Membership,125703
33791,Member,Membership,2593
33791,Member,Membership,2967
33791,Member,Position,2167
33791,NULL,Position,46917
33791,"Senior Director, Public Policy",Position,21296
33791,"Director, Public Policy and Counsel for Business Roundtable",Position,48359
33791,Member,Membership,50306
33791,"Director of education and workforce policy",Position,50338
33791,Chairman,Position,52496
33791,lobbyist,Transaction,18599
33791,lobbyist,Transaction,45053
33791,lobbyist,Transaction,18600
33791,lobbyist,Transaction,16126
33791,lobbyist,Transaction,16074
33791,lobbyist,Transaction,16981
33791,lobbyist,Transaction,16070
33791,lobbyist,Transaction,1104
33791,lobbyist,Transaction,16071
33791,lobbyist,Transaction,16069
33791,lobbyist,Transaction,51763
33791,president,Position,34150
33791,chairman,Position,1418
33791,"Member: Executive Committee",Membership,1016
33791,partner,Transaction,130659
33791,"Legal representative",Transaction,57608
33791,Donation,Donation,206
33791,Donation,Donation,171
33791,Donation,Donation,61
33791,Chairman,Position,52218
33791,NULL,Membership,3185
33791,NULL,Hierarchy,111614
33791,NULL,Hierarchy,111615
33791,NULL,Membership,176949
33791,Member,Membership,78464
33791,NULL,Membership,37898
33791,Member,Membership,200621
33791,NULL,Membership,250730
33793,"Distinguished Fellow",Position,1297
33793,Graduate,Education,36835
33793,"Juan Trippe Professor of International Trade, Finance, and Business",Position,2332
33793,Professor,Position,37958
33793,"Advisory board member",Position,10104
33793,"Advisory board member",Position,38053
33793,Graduate,Education,38053
33793,Graduate,Education,38144
33793,Advisor,Position,39373
33793,"adjunct professor",Position,14997
33793,Graduate,Education,43453
33793,Graduate,Education,36836
33793,Graduate,Education,37856
33793,"Senior Associate Dean for Corporate Governance",Position,46241
33793,"Visiting lecturer",Position,47573
33793,"Advisory Board member",Position,34821
33793,NULL,Position,69760
33793,Graduate,Education,1133
33793,NULL,Position,46639
33793,"honorary chair, advisory board",Position,14660
33793,"chair, advisory board",Position,70573
33793,"advisory board member",Position,38056
33793,"advisory board member",Position,58294
33793,"advisory board member",Position,38054
33793,"advisory board member",Position,37964
33793,"advisory board member",Position,1813
33793,"advisory board member",Position,70617
33793,"advisory board member",Position,70618
33793,"advisory board member",Position,12325
33793,"advisory board member",Position,70619
33793,"advisory board member",Position,70620
33793,"advisory board member",Position,3648
33793,"advisory board member",Position,70621
33793,"advisory board member",Position,70622
33793,"advisory board member",Position,69918
33793,"advisory board member",Position,70623
33793,"advisory board member",Position,70624
33793,"advisory board member",Position,46639
33793,"advisory board member",Position,70625
33793,"advisory board member",Position,1981
33793,"advisory board member",Position,70626
33793,"advisory board member",Position,33687
33793,"advisory board member",Position,70627
33793,"advisory board member",Position,70628
33793,"advisory board member",Position,46638
33793,"advisory board member",Position,2221
33793,"advisory board member",Position,70629
33793,"advisory board member",Position,46833
33793,"advisory board member",Position,70630
33793,"advisory board member",Position,93531
33793,"advisory board member",Position,70631
33793,"advisory board member",Position,68900
33793,"advisory board member",Position,70632
33793,"advisory board member",Position,70633
33793,"advisory board member",Position,70634
33793,"advisory board member",Position,70635
33793,"advisory board member",Position,125703
33793,"advisory board member",Position,70636
33793,"advisory board member",Position,70637
33793,"advisory board member",Position,70638
33793,"advisory board member",Position,69413
33793,"advisory board member",Position,46732
33793,"advisory board member",Position,70639
33793,"advisory board member",Position,70640
33793,"advisory board member",Position,70641
33793,"advisory board member",Position,70642
33793,Graduate,Education,70573
33793,Graduate,Education,70617
33793,Graduate,Education,70618
33793,Graduate,Education,12325
33793,Graduate,Education,70619
33793,Graduate,Education,70620
33793,Graduate,Education,3648
33793,Graduate,Education,70622
33793,Graduate,Education,70624
33793,Graduate,Education,46639
33793,Graduate,Education,70625
33793,Graduate,Education,70626
33793,Graduate,Education,33687
33793,Graduate,Education,70627
33793,Graduate,Education,70628
33793,Graduate,Education,70629
33793,Graduate,Education,46833
33793,Graduate,Education,70630
33793,Graduate,Education,70631
33793,Graduate,Education,70632
33793,Graduate,Education,70634
33793,Graduate,Education,70635
33793,Graduate,Education,70638
33793,Graduate,Education,69413
33793,Graduate,Education,46732
33793,Graduate,Education,70639
33793,Graduate,Education,70640
33793,Graduate,Education,70641
33793,Graduate,Education,70642
33793,Graduate,Education,2655
33793,Graduate,Education,10450
33793,Graduate,Education,29822
33793,Graduate,Education,51066
33793,Graduate,Education,102206
33793,Graduate,Education,38125
33793,Graduate,Education,82275
33793,Graduate,Education,82538
33793,Graduate,Education,110616
33793,NULL,Education,82538
33793,Graduate,Education,116595
33793,Graduate,Education,118563
33793,NULL,Education,127213
33793,"Adjunct Professor of Entrepreneurship",Position,129667
33793,Graduate,Education,141794
33793,Graduate,Education,141871
33793,Graduate,Education,144118
33793,Graduate,Education,146996
33793,Graduate,Education,158376
33793,Graduate,Education,110913
33793,"Professor   ",Position,46727
33793,Dean,Position,206940
33793,"Professor of Management of Technology",Position,66592
33793,Graduate,Education,216850
33793,"Professor and Dean",Position,176874
33793,Graduate,Education,226864
33793,Graduate,Education,146750
33793,"Senior Fellow and Lecturer",Position,158156
33861,Trustee,Position,33849
33861,NULL,Position,47574
33861,NULL,Position,51264
33861,NULL,Position,51265
33861,NULL,Position,51266
33861,NULL,Position,51267
33861,NULL,Position,51268
33861,NULL,Position,51269
33861,NULL,Position,51270
33861,NULL,Position,51271
33861,NULL,Position,51272
33861,NULL,Position,33565
33861,NULL,Position,37115
33861,NULL,Position,51274
33861,NULL,Position,10472
33861,NULL,Position,51275
33861,NULL,Position,51276
33861,NULL,Position,51277
33861,NULL,Position,51278
33861,NULL,Position,51279
33861,NULL,Position,51280
33861,NULL,Position,51281
33861,NULL,Position,51282
33861,NULL,Position,51283
33861,NULL,Position,51284
33861,NULL,Position,49967
33861,NULL,Position,51285
33861,NULL,Position,37984
33861,NULL,Position,51286
33861,NULL,Position,51287
33861,NULL,Position,51288
33861,NULL,Position,51289
33861,NULL,Position,34816
33861,NULL,Position,51290
33861,NULL,Position,51291
33861,NULL,Position,125703
33861,NULL,Position,51292
33861,NULL,Position,51293
33861,NULL,Position,51294
33861,NULL,Position,51295
33861,NULL,Position,51296
33861,NULL,Position,48048
33861,NULL,Position,51297
33861,NULL,Position,51298
33861,NULL,Position,51299
33861,NULL,Position,51300
33861,NULL,Position,2268
33861,NULL,Position,33274
33861,NULL,Membership,139255
34446,NULL,Education,34445
34446,NULL,Education,34451
34446,NULL,Education,34459
34446,Graduate,Education,36859
34446,Trustee,Position,1540
34446,"Congressional affirs director",Position,40453
34446,Undergraduate,Education,42320
34446,Trustee,Position,2335
34446,Graduate,Education,23313
34446,Undergraduate,Education,1737
34446,Undergraduate,Education,46191
34446,"Professor and chair, Department of Pediatrics and Child Health",Position,48003
34446,Undergraduate,Education,19588
34446,President,Position,1664
34446,trustee,Position,1151
34446,Undergraduate,Education,68992
34446,Graduate,Education,68992
34446,Undergraduate,Education,1011
34446,Undergraduate,Education,13226
